commentId,likeCount,publishDate,text
Ugwyuza7gWCSrMcV5-14AaABAg,0,2025-05-06T15:18:40Z,Bru Logan won speed went out first😂😂☠️💀🤫
UgxUFCXqMq-Z0gg2qHp4AaABAg,1,2025-05-06T09:54:22Z,"Türkler burda mı???
👇
👇
👇"
Ugx6mnCU5odWuf3g78V4AaABAg,0,2025-05-06T05:57:37Z,*_-is here ishowspeed-_*
UgxabbrPBfriekPBoal4AaABAg,1,2025-05-06T02:54:10Z,জিমি তুমি কোনো সময় ই জেতোনা
UgzkT40QiPEngc7DeKl4AaABAg,0,2025-05-06T01:59:34Z,Hahahah😂😂😂
UgwZkV7rJ6Ckvsu97Y14AaABAg,0,2025-05-05T19:41:14Z,Como se callo Logan paul 😂
UgxiHTkAFcXmlis7ZXB4AaABAg,0,2025-05-05T18:49:35Z,Speed is the fastest oh speed
UgzM3cVQcHbVVfPac7l4AaABAg,0,2025-05-05T17:11:38Z,I showseed is a new Olympian
UgwUvOgVNgL-tE86cy54AaABAg,0,2025-05-05T15:30:24Z,Dude speed is locked in
UgzAHctNR4mPueOw0uF4AaABAg,0,2025-05-05T14:17:01Z,logan and speed so fast
Ugx1BiEnxQdAFkQWE1p4AaABAg,0,2025-05-05T13:12:38Z,I love you I should speed
UgzNAHr9HhJQqqiZ0AB4AaABAg,1,2025-05-05T12:54:08Z,Logan ✈️✈️✈️
Ugx-WY7hEiNF3bvwD9t4AaABAg,0,2025-05-05T09:56:47Z,Speed head crack ☠️
Ugzro3HkukTmkrlkJvF4AaABAg,0,2025-05-05T06:09:44Z,mrbeastsrn
Ugwo0qC9D91zzDc83g94AaABAg,0,2025-05-05T01:09:22Z,baseball huh
UgzmN2m7l6GeREhxjOp4AaABAg,0,2025-05-05T00:36:52Z,❤❤❤❤❤❤❤❤❤❤❤
Ugyy69Cqwi9BU8TN5D94AaABAg,0,2025-05-04T15:59:34Z,Why always bring logan and speed
UgxDHOPLYv1dubs11AN4AaABAg,1,2025-05-04T15:29:56Z,Entrevista eu sou sua fã tenho 6 anos
UgwHKpcKukh4tLyOzGl4AaABAg,0,2025-05-04T13:39:19Z,আপনাকে অনেক ভালো লাগে ❤
UgwcOvNt6bIisY3wpbN4AaABAg,0,2025-05-04T12:30:26Z,Wow that's great
Ugwc-dclmFDu72JFjvF4AaABAg,0,2025-05-04T11:23:10Z,Lol
UgyW0Hc3wEzoXoKDYRd4AaABAg,0,2025-05-04T09:09:29Z,Oooh ishowspeed
UgwXz8ohw6F78QBtXZ14AaABAg,0,2025-05-04T09:02:10Z,I want to try
UgxoV4re4WM5blJnjSp4AaABAg,0,2025-05-04T08:59:25Z,"Слева белые, а с прав..."
Ugxk6SxNwPUWeLjwRN54AaABAg,0,2025-05-04T08:57:59Z,ow mrshits here....
UgzOOdxJkYCJD1A9wGZ4AaABAg,0,2025-05-04T06:32:45Z,Suoo
Ugxvq9b6p97Wi662WjJ4AaABAg,74790,2025-03-01T16:59:30Z,Some of them learned from their past mistakes.. others didn’t lol
UgyxYlRRatXO07S-a_R4AaABAg,0,2025-05-06T20:04:01Z,esa niña o niño no puede contra mi
Ugy9h2u9n64sarbxpYF4AaABAg,0,2025-05-06T20:02:25Z,GIOOOOOOO
UgwwRcPoI0s0g6VhzP14AaABAg,0,2025-05-06T19:57:10Z,😮😮😮😮😮
UgybHEX08cT0Hj5PklB4AaABAg,0,2025-05-06T19:43:58Z,Kayzerden geliyorum diyenleden nefret ediyorum
UgwLzBlXtxI0_xtODTl4AaABAg,0,2025-05-06T19:27:59Z,help
UgzdUPVe0KauK00oIUp4AaABAg,0,2025-05-06T19:24:52Z,"Desde Ecuador🇪🇨🇪🇨, admiro como logras hacer que todos quieran ser parte de tus  retos. ¡Sería genial vivir una experiencia así!"
Ugzs0AUy3T1JHeH-OYN4AaABAg,1,2025-05-06T18:51:47Z,❤❤❤❤
Ugy4EM1Drppf1d7fvJd4AaABAg,0,2025-05-06T18:37:29Z,Kayzer abiiiiiiiiiii burdayız
UgxdRh-t0IHyLxvxIqN4AaABAg,0,2025-05-06T18:17:43Z,Tro mignon gio❤
Ugx4KS49BtEuTeYUnQF4AaABAg,0,2025-05-06T18:05:32Z,😂😂😂😂😂😂
Ugw_h72pvkisD8KTyUR4AaABAg,0,2025-05-06T17:37:36Z,Super cool❤️‍🔥.
UgxTJY_PETKvoOUPPrd4AaABAg,0,2025-05-06T17:36:45Z,Ayem turkişh❤❤❤😊
Ugyh_fJzo_1Q36yueUx4AaABAg,0,2025-05-06T17:21:28Z,Whaere is I showspeed❤
UgzTvH2752KQIlyeDm94AaABAg,0,2025-05-06T16:53:32Z,😅
UgxRK3Y3zLXVU92HEFN4AaABAg,0,2025-05-06T16:41:00Z,Джио легенда
Ugx0we9D2IfgtomHrkl4AaABAg,0,2025-05-06T16:21:34Z,Ronnie es un mal perdedor
UgxnE4jl_B82SnBupud4AaABAg,0,2025-05-06T16:04:03Z,Türk varmı😊😊😊😊
UgwAM9QvT6EN8ADxe514AaABAg,0,2025-05-06T16:03:22Z,I THOUGHT GIO WOULD BE THE FIRST TO GET OUT.
UgxqCkip9J2CMY5ddGJ4AaABAg,0,2025-05-06T15:52:15Z,"Хочу прийняти участь 
День 62"
UgyG8NLnexkBK-9sPUt4AaABAg,1,2025-05-06T15:35:36Z,Kayzer abi burdayız 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷❤️🇹🇷❤️🇹🇷❤️🇹🇷❤️🇹🇷❤️🇹🇷❤️🇹🇷❤️🇹🇷❤️🇹🇷❤️🇹🇷❤️🇹🇷❤️❤️
UgzsAjj5MmSKK5G6yhx4AaABAg,0,2025-05-06T15:19:00Z,Noah 🤝 haha
UgyE6l1NZxbJ3M8VtjF4AaABAg,0,2025-05-06T15:03:53Z,Gio on another level
Ugx3wGiFi-Uq2ZXv3Xt4AaABAg,0,2025-05-06T14:17:27Z,500K $😱😱😱😱😱
UgyxzE00IDp6zUxZJOF4AaABAg,0,2025-05-06T14:00:54Z,Гулять хочу я
UgygMUyh9Mb9OyNgf3l4AaABAg,0,2025-05-06T13:53:50Z,สุดๆๆๆ
Ugz8sivUXphNOBngMZd4AaABAg,0,2025-05-06T13:49:58Z,👍👍👍👍👍👍👍
UgxWeDvq8rvFqwjvI454AaABAg,0,2025-05-06T13:35:18Z,Who it iş coook ❤❤ yess kankiler
UgxEyc09g2apqglR8id4AaABAg,0,2025-05-06T13:28:36Z,gio.🤑🤑🤑🤑🤑
UgyD93hZbmsy5j_2vuN4AaABAg,0,2025-05-06T12:27:52Z,🎉🎉🎉❤❤
UgwJ4mGbv6DrnazMc914AaABAg,99325,2025-02-28T16:59:29Z,He cut it close with the timer lol
UgzQ-Rhn67JF6pOkamN4AaABAg,0,2025-05-06T19:25:37Z,help
Ugx6EoBgCx7lWT1I35N4AaABAg,0,2025-05-06T16:49:24Z,Bhai Charaa On Top
Ugxob38TNm_7GCNHoKl4AaABAg,0,2025-05-06T16:36:16Z,Can I join one of your video?
UgzLTG404UcM9RMWYEh4AaABAg,0,2025-05-06T16:23:16Z,Türkler burdamısınız
UgzCddMtRF3a7uRL-g54AaABAg,0,2025-05-06T15:53:49Z,Hello sar 😢😢😢😢😢😢😢
Ugw_hHHrf3cN2vAJtkV4AaABAg,0,2025-05-06T15:00:46Z,"Me, burj khalifa"
UgxxfjNU8GK2irJM5WN4AaABAg,0,2025-05-06T14:35:41Z,أثه يقهس
UgwZC-k1zqyCR1shbN94AaABAg,0,2025-05-06T12:46:38Z,"когда сказали, что нельзя находиться в самолете я решила, что и в воздухе в принципе.. это очень логично, то, что сделал мужчина, но по правилам не очень понятно, позволено ли"
UgwF9uzyThHNzeabh5t4AaABAg,0,2025-05-06T11:53:44Z,مستر بيست اريد لانبر غيني وايفون شكرا
UgxqsfvbFOsk9O3uc3B4AaABAg,0,2025-05-06T11:37:06Z,"Past he was last
Naxt, he was first 🥇 
Zero to hero"
Ugz6qsIYG2pSaprGpwp4AaABAg,0,2025-05-06T11:26:10Z,💀
UgzNOL61C_zDQBQsA1F4AaABAg,0,2025-05-06T11:22:18Z,So there is a mountain peak more than mount everest 😅😂😂
Ugz1AM9G3gMcPhmlygR4AaABAg,0,2025-05-06T11:09:11Z,Nah broooooo
Ugz3YNSAzt3ZuKLgKbh4AaABAg,0,2025-05-06T10:54:03Z,したいんですけど、子供でもいいんですか？
Ugyc5n9q2ync7QdI_HN4AaABAg,0,2025-05-06T08:07:28Z,Sveen el más inteligente 😎🍸
UgxccQ3ydOObJK_LaNl4AaABAg,0,2025-05-06T07:08:30Z,😢😢😢😢😢😢😢😢
UgyYnj3cqim1aC_W2394AaABAg,0,2025-05-06T05:04:19Z,No
UgxvKs_I4CvkUEHkUNR4AaABAg,0,2025-05-06T02:35:23Z,Kecerdasan solusinya 🧠
UgzmQxnfaSLpK971h6B4AaABAg,0,2025-05-06T01:41:57Z,"Por 
Ñ😢no 😂😂😂😂😂😂😂😂"
UgwKQxjvgHUp7m8wQjN4AaABAg,0,2025-05-05T22:47:28Z,Can I have 1mllion dollars
UgwIGjDyat5nAbGot4N4AaABAg,1,2025-05-05T22:42:18Z,두 발도 땅에 닿아 있어야함을 추가해야함
UgwzBIBqY4DN61o3-8N4AaABAg,0,2025-05-05T19:06:47Z,Et l'Afrique le Togo
Ugybh32B6We2u6iznu94AaABAg,0,2025-05-05T17:43:50Z,Patience is the most important thing and the brain
Ugx02SiKLGKIMOqL8Kx4AaABAg,0,2025-05-05T15:34:43Z,Çok profesyonel cok rahat❤
UgyuehaQtB8E-SAS_yV4AaABAg,0,2025-05-05T14:08:31Z,Niye sadece ben Türkçe duyuyorum
UgykyCbVMb-ggC1P9sV4AaABAg,0,2025-05-05T13:54:16Z,А моя учительница говорила поспешишь людей на смешишь два твоем поспешили а один нет значит он выиграл 10 000 $ я так думал что он выиграл самый хороший ищет
Ugw-kx1jMz-G-VQW4z14AaABAg,0,2025-05-05T10:04:18Z,I am from Bangladesh
Ugz9JIkY3AnzsdVRIZl4AaABAg,1,2025-05-05T06:32:51Z,اعمد بذكاء وليس بجهد
UgzAIlRWOtWPDuEJc854AaABAg,0,2025-05-05T02:58:19Z,Ya me suscribí
Ugxls8S8Yyb6w8vLqHh4AaABAg,13158,2025-02-24T20:33:13Z,Subscribe if you would've won
UgxBSJapI6QjRVMo6254AaABAg,0,2025-05-06T19:25:49Z,help
UgzTATuNVt77-xk8GF54AaABAg,0,2025-05-06T18:21:42Z,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷
UgwrLNpw6fGd0z4A1Al4AaABAg,0,2025-05-06T16:18:03Z,Perché quando la ragazza sceglie il manichino diventa azzurro
UgxBN_BRy_TGq1ZvmM14AaABAg,0,2025-05-06T15:54:22Z,Hello sar 😢😢😢😢😢
UgzucuwL4pmpG_zKfMp4AaABAg,0,2025-05-06T15:39:28Z,It was the only mannequin with eyelashes 💀
UgyJEgLQ8T4o26vz5Kx4AaABAg,0,2025-05-06T15:05:50Z,love from Bangladesh
UgwUXC4P0Nv0Vh4Vok14AaABAg,0,2025-05-06T13:06:56Z,😮
UgwWHM_Chbiyko9nK5p4AaABAg,0,2025-05-06T12:56:03Z,It is Nestine (сознание нестин).😳 We need Doctor’s help. (Yea I am talking about the Doctor Who.)
UgxEdu9DMlv7zUGVV554AaABAg,0,2025-05-06T11:54:11Z,مستر بيست اريد لانبر غيني وايفون شكرا
UgxuyhwA9O62_fFQkfZ4AaABAg,0,2025-05-06T11:35:32Z,❤❤❤
UgxKNyA9luLJ-oiJHut4AaABAg,0,2025-05-06T11:35:30Z,❤❤❤
UgwTn1M9eqN-2BTcy4x4AaABAg,0,2025-05-06T09:13:18Z,🎉🎉🎉😂
Ugw1u-GrEBExBRWmDW54AaABAg,0,2025-05-06T07:39:28Z,Mujhe uske na Bal dikh Gaye jahan ke bal dikh Gaye The isliye mujhe pata lag Gaya kaun sa kaun sa isliye kaun sa nakali ha
UgyF2QxFZN47mT7-ZaJ4AaABAg,0,2025-05-06T05:38:33Z,Mau
UgwAjjHy0Q3Fz9xKdFJ4AaABAg,0,2025-05-06T01:50:53Z,I wish I cna be in a video
Ugxc7-5KtR6b6LYlz_R4AaABAg,0,2025-05-05T20:11:42Z,Maldives sir come
UgxzjLioDnAK5ICrhrV4AaABAg,0,2025-05-05T09:14:29Z,Sbbt❤❤❤
UgzZZi_rQ8imsw_xTq54AaABAg,0,2025-05-05T06:00:37Z,😮
UgyLKCU1WK6Q2t8w3ut4AaABAg,0,2025-05-05T02:22:48Z,70001
UgwaclEJpIsWW_8ZsGF4AaABAg,0,2025-05-05T00:37:22Z,❤❤❤❤❤❤❤❤❤❤❤❤❤
UgxhjNSFegYwqADWhQF4AaABAg,0,2025-05-04T17:18:51Z,🏍️🏍️🚙🏍️🏍️🚙😢😢😢😢
Ugy54JJsv3SFwgbRp-Z4AaABAg,0,2025-05-04T15:20:45Z,❤❤❤❤❤
Ugz5wdvQhLjlmUP-QOV4AaABAg,0,2025-05-04T13:40:50Z,আমি আছি ❤
UgwIN49KKcnBerk6vm54AaABAg,2,2025-05-04T13:12:51Z,She is so pretty😍
UgzgYFJFTT6Xm-qXelZ4AaABAg,0,2025-05-04T12:59:59Z,Brother come to Bangladesh
Ugya-6lLkFVHz4-9LuF4AaABAg,0,2025-05-04T10:29:43Z,No😢😢
UgwPwyefMpG4WYeO82J4AaABAg,0,2025-05-04T07:51:18Z,Airrak lol
UgxJmDtHA1Cwi4jBSmt4AaABAg,1,2025-05-04T07:51:04Z,Airrak
UgxRm5zgSd9P-6amH954AaABAg,0,2025-05-04T06:29:27Z,45 ❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉ml
UgxBKqQjdzhzBf9h2lJ4AaABAg,0,2025-05-06T19:09:17Z,👴
UgyYii1yUUz14t5aDyF4AaABAg,0,2025-05-06T19:07:38Z,Xd
UgyR0w-f_X2_7RMBXwZ4AaABAg,0,2025-05-06T18:30:19Z,Not Hawaii thpe
UgwoH6Q2VW9dpc_6ZC14AaABAg,0,2025-05-06T18:30:11Z,Mexico is poor
UgyS-os-CV6XoQdy5O94AaABAg,0,2025-05-06T15:54:48Z,Hello sar
Ugz7oTJnzUpD1tL1ffp4AaABAg,0,2025-05-06T14:45:22Z,hy Miszterbizt❤🎉
UgzJhyfN9SBBVDgGWe54AaABAg,1,2025-05-06T12:50:04Z,"это была офигенная идея, нужны ещё такие видео"
UgyLAWkIJsyIfvkUzHJ4AaABAg,0,2025-05-06T12:20:34Z,He cheated
Ugw1-5nxcIKgYMe5AbR4AaABAg,0,2025-05-06T12:03:41Z,Come to Pakistan
UgyScOcEBnYhABjq_VR4AaABAg,0,2025-05-06T11:54:37Z,مستر بيست اريد لانبر غيني وايفون شكرا لك
UgwjgLTrTd_84aKfpkZ4AaABAg,0,2025-05-06T09:41:17Z,*_-short-_*
Ugwc4xF-FUYlCeIg3t54AaABAg,0,2025-05-06T08:33:26Z,"😂
👕
👖"
UgxHf-hRX-oWadI_JIt4AaABAg,0,2025-05-06T07:29:09Z,아빠 연기 조아따?
UgwJ-s5ROUCxAkmYoX54AaABAg,0,2025-05-06T05:28:08Z,Am a big fan
UgwCuBwTW808AG7znHB4AaABAg,0,2025-05-06T04:24:53Z,❤❤❤
UgyUyPMTxP8FQ-NRGP14AaABAg,0,2025-05-06T04:23:01Z,Mujha bhi iphone do
UgwoC3JaLdqQ3093SbB4AaABAg,0,2025-05-06T03:46:30Z,I mean a grey short
UgyVuMyS5PObEA4pg0h4AaABAg,0,2025-05-06T02:52:40Z,Fahol❤❤❤
Ugz-V52Idv_-Lw_SEp94AaABAg,0,2025-05-06T02:33:22Z,মিস্টা বিস্ট কখন বাংলাদেশ কওকে পছন্দ করেনা করলে কেও প্রাইজ কেও পাইনা কেনো
UgwYLHGqMEB4fsHkQvV4AaABAg,0,2025-05-06T00:40:43Z,Is that DaxFlame?
Ugxpo3mtNkZwHbQU7iN4AaABAg,0,2025-05-05T23:30:45Z,Pero en México hablan español me van a disculpar porque hablo español es que estoy en bolivia
Ugz_BoWVnBPM1aKeSQR4AaABAg,1,2025-05-05T22:49:26Z,i llave en México 🇲🇽
UgweuIjow-AbAgbJvsh4AaABAg,0,2025-05-05T21:30:53Z,"Nombre,mejor se hubiera puesto en las camisas para hacer como un vendedor de ropa,asi sería más convincente,ya que eso sería más que nada una trampa paara poder robar personas,ya que nadie deja camisas en el suelo"
UgxMyWqTHRyH0eIjFqJ4AaABAg,0,2025-05-05T20:11:53Z,всего лишь 10 тысяч? у меня было 30 тыщ
UgxiZ320sj48nmPCwZ54AaABAg,0,2025-05-05T18:51:22Z,DAX DE PROYECTO X
UgzMsWh0OsPQIR51kCV4AaABAg,1,2025-05-05T15:33:03Z,K
UgzkOiRFiitdzVvPUyR4AaABAg,0,2025-05-05T15:32:56Z,😢
UgylhH3lpN8s2n76rHF4AaABAg,0,2025-05-05T14:27:52Z,Якубович
UgyhMXaCzb8hdUnZLT94AaABAg,0,2025-05-05T12:39:35Z,Michael de Santa
UgwRC0oDreaXYaL16oZ4AaABAg,0,2025-05-05T10:12:53Z,Ditemi i vostri nomi
UgySQn495cnIoDwEdeh4AaABAg,50966,2025-02-14T18:14:47Z,is bro still bouncing lol
UgwtEB4qalji6NxzEHh4AaABAg,0,2025-05-06T15:55:13Z,Hello sar 😢😢😢😢😢😢
Ugy-54ZlDsF1CnZKxMd4AaABAg,0,2025-05-06T15:08:22Z,🎉🎉🎉🎉🎉
UgwzAFW1F2E1j6W3prd4AaABAg,0,2025-05-06T15:05:03Z,Место вас есть мистер заберист
Ugy1OBelE6KADJLuS154AaABAg,0,2025-05-06T14:55:39Z,Abi benide al yarışmalara
UgyGbpNPLeJJHMYDk2R4AaABAg,0,2025-05-06T14:26:12Z,1000$
Ugxe3V9BJNDdPG9-0s94AaABAg,0,2025-05-06T14:26:01Z,Pliz
Ugx-VIaFWAZtA7EnyeR4AaABAg,0,2025-05-06T13:55:09Z,Wow beautiful video ❤❤
UgyACnwSj84bQEQevZZ4AaABAg,0,2025-05-06T13:00:13Z,Waw nice❤
UgxUZKOemDYv-DVcuG94AaABAg,0,2025-05-06T11:55:03Z,مستر بيست اريد لانبر غيني وايفون شكرا لك
UgwxAd64QetdHjFfFtF4AaABAg,0,2025-05-06T11:05:21Z,코차크 😂😂
UgyrLNENOdv7iolPtx94AaABAg,0,2025-05-06T07:51:11Z,😂😂😂😂😂😂😊
UgwtQfSnJnlDrXUd8N94AaABAg,0,2025-05-06T06:14:36Z,Telugu
UgynjdJyWpCJCwsotYV4AaABAg,0,2025-05-05T23:06:22Z,❤❤❤❤
UgxSKm7Fd_6fFfa5rHF4AaABAg,0,2025-05-05T20:00:09Z,❤❤❤❤❤❤❤❤❤❤❤❤
Ugwbn9PJXshDqydKpAh4AaABAg,0,2025-05-05T20:00:02Z,😂😂😂😂😂😂😂😂😂😂
UgyWzwCPOAemZDtkY794AaABAg,0,2025-05-05T19:59:56Z,❤❤❤❤❤❤❤❤❤
UgydLQKiw98RVFhT4_l4AaABAg,0,2025-05-05T19:59:50Z,😢😢😢😢😢😢😢
Ugw64Vz-0mGD8DZYTPp4AaABAg,0,2025-05-05T16:59:34Z,BRINCADEIRA  DE  FRESCO
UgzTHEyF7mtYQESVyYF4AaABAg,0,2025-05-05T09:21:32Z,Bangla bollo 😮
UgxIlB1Y0ozKsGb7TXZ4AaABAg,0,2025-05-05T07:20:13Z,❤
UgzSkHi8D_mBr8U3Msd4AaABAg,0,2025-05-05T03:20:40Z,Uh
UgzLHRCpdgRFWTLUuIp4AaABAg,0,2025-05-05T01:17:21Z,Suscribirse por eso jaajaj q perdida de tiempo
UgxVQm3RnqiAkIg_rj94AaABAg,0,2025-05-04T21:56:04Z,😮😮❤
Ugy5PVCMzObpzsjw4jt4AaABAg,1,2025-05-04T21:16:12Z,We got Flip Master IRL before GTA 6
Ugzv3fuBs2dc5aq9eKd4AaABAg,1,2025-05-04T21:04:29Z,you are famous
Ugzv66gdyVB6Fn0-MPd4AaABAg,0,2025-05-04T18:34:09Z,Pulo alto
UgxW-lnG8w93kwl90Vx4AaABAg,0,2025-05-04T16:01:02Z,Bro was flying
UgyJg74tOCkPeupp4c54AaABAg,0,2025-05-04T14:13:45Z,Cas hartev
UgyXvzDZ7_R_MOcWwhZ4AaABAg,0,2025-05-04T13:42:53Z,মিস্টার বিস্ট একজন সত্যিকারের হিরো❤
UgzgrqctaRkXF0Ioydx4AaABAg,57365,2025-02-08T16:59:31Z,BEAST GAMES FINALE DROPS FEBRUARY 13TH! GO WATCH THE REST NOW! https://unfur.ly/BeastGames
UgzfgY63kQckgiNhKld4AaABAg,0,2025-05-06T20:07:15Z,"Desde Ecuador🇪🇨🇪🇨, admiro como logras hacer que todos quieran ser parte de tus  retos. ¡Sería genial vivir una experiencia así!"
UgxYJ17OjyCTlIuABs54AaABAg,0,2025-05-06T19:44:59Z,Türk varmı
Ugxeahg7bt8uY9z1LhF4AaABAg,1,2025-05-06T19:19:22Z,Azərbaycan və Türklər burdadılar
UgyndZ0-MUAVG0fKKLZ4AaABAg,0,2025-05-06T17:00:02Z,Mister bis si on pourrait avoir de l’argent s’il te plaît
UgxIj6Jcm0pAOvRfqNx4AaABAg,0,2025-05-06T16:25:43Z,❤❤❤
Ugx7oA_CTECMoxYIUNl4AaABAg,0,2025-05-06T16:21:30Z,ممكن تعملو الصوت بالمصري تحفه اسمه العربيه ثانوي عند الترجمه
UgwBQ6yt6Yk1KDVLbYF4AaABAg,0,2025-05-06T14:59:51Z,Türkler burada mı 🇹🇷🇹🇷
UgwjGRQCeO0L5kDFIQd4AaABAg,0,2025-05-06T14:10:44Z,I think you need to come to Pakistan too see mohanjudaro. That was unbelievable.
UgxHkH16t7vlUD5u_N94AaABAg,2,2025-05-06T13:29:30Z,These guys are so disrespectful to Egypt
Ugzlv09616SSqYDSMZB4AaABAg,0,2025-05-06T13:09:06Z,"Türkler kendini göstersin🇹🇷
👇
👇"
Ugz8TmvXbgSSlFTvSnV4AaABAg,1,2025-05-06T12:59:23Z,قريه الصويني ،مدينه ديرب نجم ،محافظه الشرقيه
Ugx8DwbW2p81X_M3Y8V4AaABAg,0,2025-05-06T12:26:13Z,Türk varmı aloo
UgxY79hRgf17V-WqJYJ4AaABAg,0,2025-05-06T12:01:27Z,We want an episode on a space station... who's with me? 🤣🤣
UgxeUfyuI__nA536V3d4AaABAg,1,2025-05-06T11:23:39Z,May Jesus Bless you ❤
UgyhBmofhq2-oy7DOeV4AaABAg,1,2025-05-06T10:40:06Z,This videos edit
UgxK1W7iscHgAFjFoWh4AaABAg,1,2025-05-06T10:13:03Z,Big fan ❤❤❤❤
UgxuxFlnF9HB4ya8cKR4AaABAg,1,2025-05-06T10:03:38Z,هاي مستر بيست كنت اريد 5000دولار
Ugz7xAXlqpX3oedrSwl4AaABAg,0,2025-05-06T07:02:39Z,Егорик
UgweOewEt_ZNpgfmPv94AaABAg,0,2025-05-06T05:45:03Z,8:06 halal
UgxXiY8Vh0ctfScZSMZ4AaABAg,0,2025-05-06T05:41:55Z,You made a app
UgySsIDNMXYVY0_GGrZ4AaABAg,0,2025-05-06T05:41:37Z,Noooo
UgwYv6Li3S1NzBES1B14AaABAg,0,2025-05-06T05:15:19Z,Muy bien quisiera explorar como ello 😂
UgykezBlZ2kfYiXNUjV4AaABAg,0,2025-05-06T03:31:47Z,Excelente
UgwHngVbI2tpvNkpXXh4AaABAg,0,2025-05-06T03:12:24Z,You guys have no fear of claustrophobia. I'm big-time impressed. Thanks for the footage.
UgxyybaceY7k-knmJoh4AaABAg,0,2025-05-06T02:59:08Z,Simply WOOOW
UgxaKyZgyWrw0eUfgt14AaABAg,0,2025-05-06T02:15:50Z,ไครคนไทยมาทางนี้
UgwQolLy6fY1uyBBZ8h4AaABAg,0,2025-05-06T01:00:51Z,"와 진짜 엄청나네요
처음 공개하는곳이란게
경이롭네요 최고예요"
Ugxn1szTqhHwf-_RhOt4AaABAg,0,2025-05-06T00:01:10Z,لا يمكنك دخول الهرم الاكبر انا فيها اشياء لا يعلمها احد ابدا.
Ugy9BzaUBq-trjLeeCh4AaABAg,0,2025-05-05T22:35:25Z,"Iris is the goddess of rainbows, and one of the minior gods."
Ugzjup2RLDsLn8OhTD94AaABAg,67067,2025-01-25T17:42:15Z,"SUBSCRIBE TO WIN 1 OF 1,000 iPhones I’M GIVING AWAY!

I appreciate you all so much :)

Please make sure you have an email address on your profile! We'll be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner so make sure you check your email and check spam."
UgzYLl_s9mFmi5-DExh4AaABAg,0,2025-05-06T20:07:27Z,"Desde Ecuador🇪🇨🇪🇨, admiro como logras hacer que todos quieran ser parte de tus  retos. ¡Sería genial vivir una experiencia así!"
Ugx2bPLSxE6qTwj8rgF4AaABAg,0,2025-05-06T18:13:06Z,Eu.   Vol
Ugylv308SvmkZH4xJld4AaABAg,0,2025-05-06T17:19:17Z,❤❤
UgyeNJYmMp2IspzZHB54AaABAg,0,2025-05-06T17:12:25Z,আমাকে দাও আইফোন 😢😢😢😢
Ugx4cvnQggaKUizbH4B4AaABAg,0,2025-05-06T17:12:09Z,আমাকে দাও আইফোন 😢😢
UgwhodDCUB-sebfVdOF4AaABAg,0,2025-05-06T17:11:56Z,আমাকে দাও আইফোন 😢😢
Ugy4lvPSmUTHHtcGL0l4AaABAg,0,2025-05-06T17:11:43Z,আমাকে দাও আইফোন 😢😢
UgxirAldZ17MYwvWTrt4AaABAg,0,2025-05-06T17:11:24Z,আমাকে দাও আইফোন 😢😢
Ugwteoh0kd6OdhI72PB4AaABAg,0,2025-05-06T16:21:50Z,Tamil?
UgzwmcO0Xpit7e6Rutd4AaABAg,0,2025-05-06T16:04:20Z,بس
UgxGCAPT6BNsPUa8kP94AaABAg,0,2025-05-06T15:48:52Z,I want a Iphone
UgzAzM5nlwHw2zrO_FB4AaABAg,0,2025-05-06T13:00:03Z,Je suis étonnée 😮
UgwspTZyRDoTA2-O3od4AaABAg,0,2025-05-06T12:56:25Z,Я чеченка мистер бист если у тебя останется 2 айфона принеси нам и моей сестре
UgwNZNK1ZtqPqKBbj594AaABAg,1,2025-05-06T12:06:54Z,"Monsieur Beast, le meilleur YouTuber. Je vous souhaite du succès dans votre contenu. Celui qui est d'accord avec moi..."
UgzWJ3tWhxEo4AEUk294AaABAg,1,2025-05-06T11:51:48Z,:()
UgzCk-Z2OTaHa0EVyTx4AaABAg,0,2025-05-06T11:48:44Z,"Вопрос, а если в комнату попросить телефон с запущенным, разблокированным, настоящим приложением банка с настоящим счетом, без каких-либо ограничений, на счету которого есть 400к

Вещь разрешили любую и технически ничего из комнаты не будет вынесено"
Ugw_NdjotuVmZnsCdF54AaABAg,0,2025-05-06T10:23:21Z,Trop cool
Ugz3qBSUQUs95wmnIHR4AaABAg,0,2025-05-06T10:13:18Z,Big fan ❤❤❤❤
UgzD-w0ACG4ohGBSxiJ4AaABAg,0,2025-05-06T09:02:24Z,Sorry to take that from you? Nah im not apologising
Ugy9XaJGnG0iJaEvb_94AaABAg,0,2025-05-06T09:02:21Z,Beast
UgxOvbyPmyiLFo6FSEx4AaABAg,0,2025-05-06T09:02:11Z,Beast
UgyTcRyGCBp-IOQn0-94AaABAg,0,2025-05-06T09:02:00Z,Beast
UgySOOLl7P5tncbQ4_54AaABAg,0,2025-05-06T09:01:48Z,Beasts
UgzHPhkOYdPsXRFn1xR4AaABAg,0,2025-05-06T09:01:41Z,Beast
Ugx_2l7Lj_7sTBvQN_J4AaABAg,0,2025-05-06T09:01:30Z,Beasts
Ugxe-mh9bikpPD3Gxad4AaABAg,0,2025-05-06T09:00:40Z,Beast
